regija,id,ime_oglasa,vrsta_nepremicnine,tip_nepremicnine,zemljisce,velikost,cena,agencija
dolenjska ,6323842,LAZINA,Hiša,Samostojna,,,140000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6276218,LIPNIK,Hiša,Samostojna,,50.0,140000.0,"Nepremičnine in svetovanje Juršič, Blaž Juršič s.p."
dolenjska ,6251610,LIPNIK,Vikend,Bivalen,,72.0,68000.0,Zasebna ponudba
dolenjska ,6314340,"LIPNIK, ZIDANICA",Vikend,Bivalen,,107.0,69000.0,Roni nepremičnine d.o.o.
dolenjska ,6215205,LISEC,Hiša,Samostojna,,111.4,108000.0,"Nepremičninska agencija ""TLORIS"" Miro Torić s.p., Poslovna enota"
dolenjska ,6356922,"LISEC, PRI ŽUŽEMBERKU",Vikend,Zidan,,67.12,12.0,Zasebna ponudba
dolenjska ,6363242,LIVOLD,Hiša,Samostojna,,140.0,90000.0,Zasebna ponudba
dolenjska ,6189916,LIVOLD,Hiša,Samostojna,,150.0,35000.0,"PBO nepremičnine, Most inženiring d.o.o."
dolenjska ,6363315,LIVOLD,Hiša,Samostojna,,312.5,135000.0,"PBO nepremičnine, Most inženiring d.o.o."
dolenjska ,6342346,"LIVOLD, KOČEVJE",Hiša,Samostojna,,128.0,160000.0,Zasebna ponudba
dolenjska ,6086761,LOKVE,Posest,Zazidljiva,,5437.0,37000.0,"Nepremičnine Prijatelj, svetovanje in nepremičninsko posredovanje d.o.o."
dolenjska ,6364646,LUKOVEK,Hiša,Samostojna,,74.0,82000.0,Zasebna ponudba
dolenjska ,6364686,LUKOVEK,Hiša,Samostojna,,150.0,62000.0,Zasebna ponudba
dolenjska ,6367521,LUTRŠKO SELO,Vikend,Zidan,,51.0,73000.0,R skupina d.o.o.
dolenjska ,6347266,MAČKOVEC,Hiša,Samostojna,,200.0,95000.0,"PBO nepremičnine, Most inženiring d.o.o."
dolenjska ,6370989,MAČKOVEC PRI DVORU,Vikend,Zidan,,55.2,14900.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
dolenjska ,6264235,"MAČKOVEC PRI DVORU, VINORODNA GORICA KREGOVCI",Vikend,Zidan,,55.0,14900.0,Zasebna ponudba
dolenjska ,6215162,MAČKOVEC PRI ŠKOCJANU,Posest,Zazidljiva,,6935.0,13000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6233674,"MALA CIKAVA, NOVO MESTO",Poslovni prostor,Prostor za storitve,,1192.0,900000.0,Nepis d.o.o.
dolenjska ,6368763,MALE VINICE,Posest,Kmetija,,70.0,117000.0,"Bamba nepremičnine, Tanko Franc s.p."
dolenjska ,6354191,MALE VINICE,Hiša,Samostojna,,150.0,117000.0,MEZANIN PRO nepremičnine d.o.o.
dolenjska ,6302892,MALI CEROVEC,Posest,Kmetijsko zemljišče,,21773.0,21773.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6163137,MALI CIRNIK PRI ŠENTJANŽU,Vikend,Bivalen,,77.67,55000.0,"Oridom nepremičnine, Ivan Orešnik s.p."
dolenjska ,6147205,MALI LIPOVEC,Vikend,Zidan,,96.0,89500.0,Real Go d.o.o.
dolenjska ,6352325,MALI LIPOVEC,Vikend,Zidan,,96.0,80000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6356771,MALI LOG,Hiša,Samostojna,,283.0,89000.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
dolenjska ,6305319,MALI RIGELJ,Posest,Zazidljiva,,600.0,30000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6360634,MALI SLATNIK,Hiša,Samostojna,,240.0,175000.0,Zasebna ponudba
dolenjska ,6342647,MALO LIPJE,Vikend,Zidan,,,25000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6366790,MALO LIPJE,Hiša,Samostojna,,109.0,86000.0,Kapitelj nepremičnine d.o.o.
dolenjska ,6175834,MAVRC,Počitniški objekt,Vikend,,302.0,50000.0,"PBO nepremičnine, Most inženiring d.o.o."
dolenjska ,6255005,MAVRLEN,Hiša,Samostojna,,95.0,40000.0,Zasebna ponudba
dolenjska ,6354150,MAVRLEN,Posest,Zazidljiva,,1906.0,18000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6287339,"MAVRLEN, ČRNOMELJ",Posest,Kmetijsko zemljišče,,9013.0,5000.0,Nepis d.o.o.
dolenjska ,6371052,MEDVEDJEK,Posest,Kmetijsko zemljišče,,1232.0,6500.0,"Ažur Trading, d.o.o."
dolenjska ,6365080,MEDVEDJEK,Posest,Zazidljiva,,2300.0,99000.0,Zasebna ponudba
dolenjska ,6342100,MEGLENIK,Posest,Zazidljiva,,1207.0,20000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6366907,METLIKA,Vikend,Bivalen,,32.7,37000.0,STANART d.o.o.
dolenjska ,6318963,METLIKA,Hiša,Samostojna,,75.0,49000.0,Zasebna ponudba
dolenjska ,6305276,METLIKA,Poslovni prostor,Prostor za storitve,,108.8,30000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,5331148,METLIKA,Poslovni prostor,Prostor za storitve,,128.0,42000.0,"Mercator, d.d., Sektor razvoj in dezinvestije"
dolenjska ,6365368,METLIKA,Hiša,Samostojna,,140.9,107000.0,STANART d.o.o.
dolenjska ,6142404,METLIKA,Hiša,Samostojna,,220.0,120000.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
dolenjska ,6367477,METLIKA,Poslovni prostor,Živilska trgovina,,228.0,55000.0,"RE/MAX Commercial Slovenija, RMC d.o.o."
dolenjska ,6201039,METLIKA,Poslovni prostor,Prostor za storitve,,248.0,124300.0,Nepis d.o.o.
dolenjska ,6342744,METLIKA,Hiša,Dvostanovanjska,,302.4,128000.0,Exedra nepremičnine - Dragan Dušanić s.p.
dolenjska ,6128783,METLIKA,Posest,Zazidljiva,,2185.0,76475.0,"DUTB, d.d."
dolenjska ,6196885,METLIKA,Posest,Zazidljiva,,2445.0,48900.0,Tuš nepremičnine d.o.o.
dolenjska ,6099488,"METLIKA, BOČKA",Posest,Zazidljiva,,759.0,18.0,Nepis d.o.o.
dolenjska ,6304237,"METLIKA, BOČKA",Posest,Zazidljiva,,2093.0,64000.0,Exedra nepremičnine - Dragan Dušanić s.p.
dolenjska ,6249673,"METLIKA, BOČKA",Posest,Kmetijsko zemljišče,,4906.0,1.5,Leran d.o.o.
dolenjska ,6282957,"METLIKA, DOLE",Hiša,Samostojna,,140.0,93000.0,Nepremičnine Lara d.o.o.
dolenjska ,6282959,"METLIKA, DOLE",Posest,Kmetijsko zemljišče,,1915.0,8500.0,Nepremičnine Lara d.o.o.
dolenjska ,6354975,"METLIKA, POT NA VESELICO",Posest,Zazidljiva,,1346.0,30.0,Zasebna ponudba
dolenjska ,5728925,"METLIKA, SREDIŠČE METLIKE CBE 36",Posest,Zazidljiva,,991.5,36000.0,"Mercator, d.d., Sektor razvoj in dezinvestije"
dolenjska ,6358694,"METLIKA, STARO MESTNO JEDRO",Hiša,Samostojna,,80.0,38000.0,Zasebna ponudba
dolenjska ,6189814,"METLIKA, SUHOR, DRAGE",Hiša,Samostojna,,165.0,77000.0,Kvadrat nepremičnine d.o.o.
dolenjska ,6327118,"METLIKA, SUHOR, DRAGE",Hiša,Samostojna,,197.0,79000.0,Kvadrat nepremičnine d.o.o.
dolenjska ,6054351,"METLIKA, ŠESTOVA ULICA 9",Poslovni prostor,Živilska trgovina,,259.13,124000.0,"Mercator, d.d., Sektor razvoj in dezinvestije"
dolenjska ,6156392,"METLIKA, TRNOVEC",Hiša,Samostojna,,70.0,55000.0,Nepis d.o.o.
dolenjska ,6369845,"METLIKA, ULICA NA TRG 5",Hiša,Samostojna,,108.8,32582.0,Zasebna ponudba
dolenjska ,6201330,"METLIKA, VIDOŠIČI",Vikend,Bivalen,,70.0,37000.0,Kvadrat nepremičnine d.o.o.
dolenjska ,6245867,MIHOVO,Posest,Zazidljiva,,2400.0,16000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6366671,MILIČI,Posest,Zazidljiva,,4339.0,17000.0,STANART d.o.o.
dolenjska ,6334712,MIRNA,Vikend,Zidan,,30.0,13000.0,Hiša nepremičnine 1 d.o.o.
dolenjska ,6366699,MIRNA,Stanovanje,dvosobno,,62.6,80000.0,Nepis d.o.o.
dolenjska ,6340080,MIRNA,Hiša,Drugo,,81.0,96000.0,Zasebna ponudba
dolenjska ,6343938,MIRNA,Hiša,Samostojna,,347.0,259000.0,"RENEX, Ksenija Mihajlović s.p."
dolenjska ,6287106,MIRNA,Posest,Zazidljiva,,1198.0,68000.0,Zasebna ponudba
dolenjska ,6303151,MIRNA,Posest,Zazidljiva,,1600.0,11000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6350885,MIRNA PEČ,Hiša,Vrstna,,206.0,170000.0,Hiša nepremičnine 1 d.o.o.
dolenjska ,6350143,MIRNA PEČ,Posest,Zazidljiva,,950.0,35000.0,Kapitelj nepremičnine d.o.o.
dolenjska ,6308155,MIRNA PEČ,Posest,Zazidljiva,,25668.0,320000.0,"DUTB, d.d."
dolenjska ,6342639,"MIRNA PEČ, ČEMŠE",Posest,Kmetijsko zemljišče,,2697.0,9500.0,Kvadrat nepremičnine d.o.o.
dolenjska ,6147623,"MIRNA PEČ, DOLENJA VAS",Posest,Zazidljiva,,1070.0,52000.0,"Nepremičnine Prijatelj, svetovanje in nepremičninsko posredovanje d.o.o."
dolenjska ,6337737,"MIRNA PEČ, GOSPODARSKA CONA",Posest,Zazidljiva,,14110.0,35.0,Kvadrat nepremičnine d.o.o.
dolenjska ,6239111,"MIRNA PEČ, ODLIČEN RAZGLED",Vikend,Drugo,,20.0,21000.0,MKA nepremičnine d.o.o.
dolenjska ,6330896,"MIRNA PEČ, POSTAJA",Posest,Zazidljiva,,985.0,35000.0,Kvadrat nepremičnine d.o.o.
dolenjska ,6166256,"MIRNA PEČ, VRHPEČ PRI MIRNI PEČI",Posest,Zazidljiva,,1411.0,22000.0,Kvadrat nepremičnine d.o.o.
dolenjska ,6166263,"MIRNA PEČ, VRHPEČ PRI MIRNI PEČI",Posest,Zazidljiva,,1440.0,32000.0,Kvadrat nepremičnine d.o.o.
dolenjska ,6290760,"MIRNA, 6 KM IZ MIRNE, SAMOOSKRBEN",Vikend,Bivalen,,50.0,56000.0,Zasebna ponudba
dolenjska ,6342253,"MIRNA, CENTER",Posest,Zazidljiva,,1056.0,44830.0,Zasebna ponudba
dolenjska ,6348426,"MIRNA, CENTER KRAJA",Stanovanje,enoinpolsobno,,50.0,61000.0,Zasebna ponudba
dolenjska ,6354215,"MIRNA, CIRNIK",Hiša,Samostojna,,161.2,219000.0,"STAN nepremičnine d.o.o., Ljubljana"
dolenjska ,6301894,"MIRTOVIČI, SROBOTNIK OB KOLPI",Posest,Kmetijsko zemljišče,,3777.0,5000.0,"Nepremičnine in svetovanje Juršič, Blaž Juršič s.p."
dolenjska ,6318572,MOKRONOG,Stanovanje,enoinpolsobno,,43.0,37000.0,ECOMM Nives Kočevar s.p.
dolenjska ,6170705,MOKRONOG,Hiša,Samostojna,,87.0,55000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6298970,MOKRONOG,Hiša,Samostojna,,151.6,52000.0,Hiša nepremičnine 1 d.o.o.
dolenjska ,6298980,MOKRONOG,Vikend,Zidan,,151.6,52000.0,Hiša nepremičnine 1 d.o.o.
dolenjska ,6338637,MOKRONOG,Hiša,Samostojna,,200.0,68000.0,Zasebna ponudba
dolenjska ,6309866,MOKRONOG,Hiša,Samostojna,,202.5,87000.0,Hiša nepremičnine 1 d.o.o.
dolenjska ,6354030,MOKRONOG,Poslovni prostor,Delavnica,,320.0,240000.0,PACTA CLARA Irena Kopitar s.p.
dolenjska ,6367983,MOKRONOG,Poslovni prostor,Delavnica,,340.0,490000.0,PACTA CLARA Irena Kopitar s.p.
dolenjska ,6317410,MOKRONOG,Posest,Zazidljiva,,577.0,26000.0,Nepis d.o.o.
dolenjska ,6354735,MOKRONOG,Posest,Zazidljiva,,600.0,40.0,PACTA CLARA Irena Kopitar s.p.
dolenjska ,6354603,MOKRONOG,Posest,Zazidljiva,,640.0,30000.0,PACTA CLARA Irena Kopitar s.p.
dolenjska ,6367387,MOKRONOG,Posest,Zazidljiva,,748.0,56000.0,Meterra d.o.o.
dolenjska ,5942277,MOKRONOG,Posest,Zazidljiva,,900.0,33000.0,"Oridom nepremičnine, Ivan Orešnik s.p."
dolenjska ,6336923,MOKRONOG,Posest,Zazidljiva,,900.0,73000.0,KU-MI nepremičnine d.o.o.
dolenjska ,6369076,MOKRONOG,Posest,Zazidljiva,,3500.0,20.0,Hiša nepremičnine 1 d.o.o.
dolenjska ,6238134,MOKRONOG,Posest,Zazidljiva,,7362.0,45000.0,"Stoja trade, d.o.o., Ljubljana"
dolenjska ,6218731,"MOKRONOG, BELI GRIČ",Hiša,Samostojna,,115.0,280000.0,"Nepremičnine Prijatelj, svetovanje in nepremičninsko posredovanje d.o.o."
dolenjska ,6267086,"MOKRONOG, CENTER",Stanovanje,dvoinpolsobno,,65.5,48000.0,"FLEKS nepremičnine, Gregor Jarkovič s.p."
dolenjska ,6189838,"MOKRONOG, PRELOGE",Poslovni prostor,Delavnica,,240.0,240000.0,Nepis d.o.o.
dolenjska ,6215135,"MOKRONOG, PRELOGE",Posest,Zazidljiva,,812.0,27500.0,"Oridom nepremičnine, Ivan Orešnik s.p."
dolenjska ,6355938,"MOKRONOG, STARI TRG",Stanovanje,enosobno,,51.3,35000.0,"Nepremičninska agencija ""TLORIS"" Miro Torić s.p., Poslovna enota"
dolenjska ,6186192,"MORAVA, KOČEVJE",Hiša,Samostojna,,101.0,50000.0,"PBO nepremičnine, Most inženiring d.o.o."
dolenjska ,6281223,MOZELJ,Posest,Zazidljiva,,60.0,32000.0,Last in posest d.o.o.
dolenjska ,6317577,MOZELJ,Stanovanje,trisobno,,108.78,45000.0,Last in posest d.o.o.
dolenjska ,6293669,NEMŠKA VAS,Hiša,Samostojna,,170.0,64000.0,"Bamba nepremičnine, Tanko Franc s.p."
dolenjska ,6292825,NOVA SELA,Hiša,Samostojna,,81.7,49000.0,Last in posest d.o.o.
dolenjska ,6202018,NOVI KOT,Posest,Nezazidljiva,,16938.0,0.6,Zasebna ponudba
dolenjska ,6215237,NOVO MESTO,Garaža,Parkirno mesto,,12.0,2100.0,"DUTB, d.d."
dolenjska ,6334423,NOVO MESTO,Poslovni prostor,Prostor za storitve,,24.4,35000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6351361,NOVO MESTO,Poslovni prostor,Prostor za storitve,,24.4,35000.0,Zasebna ponudba
dolenjska ,6340718,NOVO MESTO,Stanovanje,enosobno,,48.5,89000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6296131,NOVO MESTO,Stanovanje,dvosobno,,53.6,101000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6244000,NOVO MESTO,Poslovni prostor,Prostor za storitve,,54.7,64000.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
dolenjska ,6350427,NOVO MESTO,Poslovni prostor,Drugo,,60.5,60000.0,RCN d.o.o.
dolenjska ,6357513,NOVO MESTO,Stanovanje,dvoinpolsobno,,66.1,113000.0,Prenova Marko Bele s.p. Novo mesto
dolenjska ,6309629,NOVO MESTO,Stanovanje,dvosobno,,66.6,115000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6284945,NOVO MESTO,Stanovanje,dvosobno,,69.7,95000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6238480,NOVO MESTO,Poslovni prostor,Gostinski lokal,,75.2,195000.0,"Stoja trade, d.o.o., Ljubljana"
dolenjska ,6093578,BORŠT PRI DVORU,Vikend,Bivalen,,67.0,65000.0,"Nepremičnine Prijatelj, svetovanje in nepremičninsko posredovanje d.o.o."
dolenjska ,6154828,BORŠT PRI DVORU,Vikend,Bivalen,,75.0,36000.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
dolenjska ,6334305,BORŠT PRI DVORU,Posest,Zazidljiva,,2880.0,17000.0,Kapitelj nepremičnine d.o.o.
dolenjska ,6283153,BORŠT PRI DVORU,Posest,Kmetijsko zemljišče,,3299.0,9000.0,Zasebna ponudba
dolenjska ,6039666,"BORŠT PRI DVORU, ZIDANICA",Vikend,Zidan,,36.0,10000.0,Zasebna ponudba
dolenjska ,6279896,BREG PRI KOČEVJU,Hiša,Dvostanovanjska,,156.7,170000.0,"PBO nepremičnine, Most inženiring d.o.o."
dolenjska ,6121435,BREZJE PRI ŠENTJERNEJU,Vikend,Zidan,,20.0,7000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6370670,"BREZJE PRI ŠENTJERNEJU, DOLENJSKA, ŠENTJERNEJ",Vikend,Zidan,,53.8,26000.0,"Geodet Kralj, geodetske storitve in nepremičnine, Janez Kralj s.p."
dolenjska ,6273440,BREZOVA REBER PRI DVORU,Vikend,Bivalen,,113.0,112000.0,Kapitelj nepremičnine d.o.o.
dolenjska ,6365891,BREZOVA REBER PRI DVORU,Posest,Kmetijsko zemljišče,,19044.0,12000.0,Zasebna ponudba
dolenjska ,6340782,BREZOVICA,Počitniški objekt,Hiša,,58.7,42000.0,"B2 kapital, poslovne storitve d.o.o."
dolenjska ,6177635,BREZOVICA PRI METLIKI,Vikend,Bivalen,,47.0,39700.0,Zasebna ponudba
dolenjska ,6319327,BREZOVICA PRI PREDGRADU,Hiša,Dvojček,,97.0,75000.0,"PBO nepremičnine, Most inženiring d.o.o."
dolenjska ,6296561,BUČKA,Hiša,Samostojna,,142.0,150000.0,MEZANIN PRO nepremičnine d.o.o.
dolenjska ,6255729,BUČKA,Posest,Zazidljiva,,1185.0,20000.0,Kapitelj nepremičnine d.o.o.
dolenjska ,6186148,BUŠINJA VAS,Posest,Kmetijsko zemljišče,,2201.0,1100.0,"Ruj nepremičnine, Jernej Suša, s.p."
dolenjska ,6186144,"BUŠINJA VAS, SUHOR OKOLICA",Posest,Kmetijsko zemljišče,,1960.0,5880.0,"Ruj Nepremičnine, Jernej Suša, s.p."
dolenjska ,6186149,"BUŠINJA VAS, SUHOR OKOLICA",Posest,Kmetijsko zemljišče,,2284.0,1827.0,"Ruj Nepremičnine, Jernej Suša, s.p."
dolenjska ,6186145,"BUŠINJA VAS, SUHOR OKOLICA",Posest,Kmetijsko zemljišče,,2543.0,2040.0,"Ruj Nepremičnine, Jernej Suša, s.p."
dolenjska ,6186147,"BUŠINJA VAS, SUHOR OKOLICA",Posest,Kmetijsko zemljišče,,7955.0,3182.0,"Ruj nepremičnine, Jernej Suša, s.p."
dolenjska ,6186146,"BUŠINJA VAS, SUHOR OKOLICA",Posest,Kmetijsko zemljišče,,10962.0,5481.0,"Ruj Nepremičnine, Jernej Suša, s.p."
dolenjska ,5916520,"CVIŠLERJI, KOČEVJE",Hiša,Dvostanovanjska,,52.9,63000.0,"PBO nepremičnine, Most inženiring d.o.o."
dolenjska ,6326233,ČATEŽ,Posest,Zazidljiva,,5768.0,35.0,Zasebna ponudba
dolenjska ,6353168,ČELEVEC,Hiša,Samostojna,,133.7,141000.0,Kapitelj nepremičnine d.o.o.
dolenjska ,6363331,ČEPLJE,Hiša,Samostojna,,150.0,60000.0,"PBO nepremičnine, Most inženiring d.o.o."
dolenjska ,6340563,ČEŠČA VAS,Hiša,Dvojček,,227.0,1199.0,Zasebna ponudba
dolenjska ,6221477,ČEŠČA VAS,Posest,Zazidljiva,,1100.0,40000.0,Zasebna ponudba
dolenjska ,6289671,ČEŠČA VAS,Posest,Zazidljiva,,20779.0,455000.0,S-Invest d.o.o.
dolenjska ,6344975,"ČEŠČA VAS, SONČNA LOKACIJA",Hiša,Dvojček,,227.1,270000.0,Realia d.o.o.
dolenjska ,6356339,ČEŠNJEVEK,Vikend,Bivalen,,96.0,110000.0,MEZANIN PRO nepremičnine d.o.o.
dolenjska ,6365737,NOVO MESTO,Stanovanje,štirisobno,,76.73,55000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6215219,NOVO MESTO,Hiša,Samostojna,,90.6,26000.0,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. "
dolenjska ,6367354,NOVO MESTO,Stanovanje,dvosobno,,95.3,120000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6137803,NOVO MESTO,Poslovni prostor,Gostinski lokal,,100.0,175000.0,Nepremičnine Lara d.o.o.
dolenjska ,6350428,NOVO MESTO,Hiša,Dvojček,,120.0,132000.0,RCN d.o.o.
dolenjska ,6215125,NOVO MESTO,Poslovni prostor,Prostor za storitve,,125.0,130000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6367530,NOVO MESTO,Hiša,Samostojna,,132.0,139990.0,Hiša nepremičnine 1 d.o.o.
dolenjska ,6299922,NOVO MESTO,Hiša,Dvojček,,146.0,180000.0,Prenova Marko Bele s.p. Novo mesto
dolenjska ,6186611,NOVO MESTO,Hiša,Samostojna,,150.0,215000.0,Kapitelj nepremičnine d.o.o.
dolenjska ,6365784,NOVO MESTO,Stanovanje,petsobno,,150.3,289000.0,MEZANIN PRO nepremičnine d.o.o.
dolenjska ,6347100,NOVO MESTO,Hiša,Samostojna,,158.0,215000.0,"MANA nepremičnine, Marina Nagelj s.p."
dolenjska ,6340439,NOVO MESTO,Poslovni prostor,Kombiniran prostor,,160.0,240000.0,Prenova Marko Bele s.p. Novo mesto
dolenjska ,6344714,NOVO MESTO,Hiša,Dvojček,,161.78,265000.0,Zasebna ponudba
dolenjska ,5945764,NOVO MESTO,Hiša,Vrstna,,170.0,199000.0,Zasebna ponudba
dolenjska ,6320810,NOVO MESTO,Poslovni prostor,Kombiniran prostor,,182.0,200000.0,Kapitelj nepremičnine d.o.o.
dolenjska ,6347937,NOVO MESTO,Hiša,Samostojna,,255.2,186000.0,Prenova Marko Bele s.p. Novo mesto
dolenjska ,6340444,NOVO MESTO,Hiša,Drugo,,270.0,510000.0,Prenova Marko Bele s.p. Novo mesto
dolenjska ,6319115,NOVO MESTO,Hiša,Samostojna,,276.0,170000.0,Zasebna ponudba
dolenjska ,6367325,NOVO MESTO,Hiša,Samostojna,,285.5,260000.0,Prenova Marko Bele s.p. Novo mesto
dolenjska ,6326959,NOVO MESTO,Poslovni prostor,Drugo,,286.0,139000.0,"MANA nepremičnine, Marina Nagelj s.p."
dolenjska ,6319054,NOVO MESTO,Hiša,Samostojna,,286.6,139000.0,"MANA nepremičnine, Marina Nagelj s.p."
dolenjska ,6213179,NOVO MESTO,Hiša,Samostojna,,312.4,171000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6340295,NOVO MESTO,Hiša,Samostojna,,420.0,750000.0,Prenova Marko Bele s.p. Novo mesto
dolenjska ,6299457,NOVO MESTO,Posest,Zazidljiva,,591.0,33000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6288336,NOVO MESTO,Posest,Zazidljiva,,621.0,58000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6278432,NOVO MESTO,Posest,Zazidljiva,,648.0,61560.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6278433,NOVO MESTO,Posest,Zazidljiva,,732.0,69540.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6368100,NOVO MESTO,Posest,Zazidljiva,,734.0,98000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6354172,NOVO MESTO,Posest,Zazidljiva,,822.0,134200.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6288155,NOVO MESTO,Posest,Zazidljiva,,877.0,69000.0,Kapitelj nepremičnine d.o.o.
dolenjska ,6312543,NOVO MESTO,Posest,Zazidljiva,,1172.0,180000.0,"DUTB, d.d."
dolenjska ,6198634,NOVO MESTO,Posest,Zazidljiva,,1755.0,100000.0,Kapitelj nepremičnine d.o.o.
dolenjska ,6150967,NOVO MESTO,Poslovni prostor,Večji poslovni kompleks,,1772.0,599000.0,"DUTB, d.d."
dolenjska ,6347270,NOVO MESTO,Posest,Zazidljiva,,1780.0,62000.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6106095,NOVO MESTO,Posest,Zazidljiva,,2006.0,125.0,Kapitelj nepremičnine d.o.o.
dolenjska ,6104572,NOVO MESTO,Posest,Zazidljiva,,2787.0,60.0,Nepis d.o.o.
dolenjska ,6265013,NOVO MESTO,Posest,Zazidljiva,,3444.0,350000.0,"DUTB, d.d."
dolenjska ,6104571,NOVO MESTO,Posest,Zazidljiva,,8989.0,55.0,Nepis d.o.o.
dolenjska ,6285846,NOVO MESTO,Posest,Zazidljiva,,9180.0,55.0,Nepis d.o.o.
dolenjska ,6347545,NOVO MESTO,Posest,Zazidljiva,,9698.0,429000.0,"STAN nepremičnine d.o.o., Ljubljana"
dolenjska ,6294183,NOVO MESTO,Posest,Zazidljiva,,10575.0,345000.0,"DUTB, d.d."
dolenjska ,6315547,"NOVO MESTO, AVTOBUSNA POSTAJA",Poslovni prostor,Gostinski lokal,,109.4,150000.0,Kvadrat nepremičnine d.o.o.
dolenjska ,6366724,"NOVO MESTO, BELOKRANJSKA CESTA",Hiša,Samostojna,,230.0,150000.0,Leran d.o.o.
dolenjska ,6354170,"NOVO MESTO, BLIŽINA AVTOCESTE",Posest,Zazidljiva,,414.0,67100.0,NNRN nepremičnine d.o.o. Novo mesto
dolenjska ,6352378,"NOVO MESTO, BLIŽINA CENTRA",Stanovanje,štiriinpolsobno,,140.0,178000.0,Kvadrat nepremičnine d.o.o.
dolenjska ,6301954,"NOVO MESTO, BROD",Hiša,Samostojna,,393.0,169000.0,Kvadrat nepremičnine d.o.o.
dolenjska ,6024963,"NOVO MESTO, BROD",Posest,Zazidljiva,,1299.0,50.0,"Nepremičnine Prijatelj, svetovanje in nepremičninsko posredovanje d.o.o."
dolenjska ,6341697,"NOVO MESTO, BRŠLJIN",Hiša,Samostojna,,209.9,150000.0,Kvadrat nepremičnine d.o.o.
dolenjska ,6330218,"NOVO MESTO, BRŠLJIN",Hiša,Samostojna,,387.0,265000.0,Kvadrat nepremičnine d.o.o.
dolenjska ,6275826,"NOVO MESTO, BRŠLJIN",Poslovni prostor,Gostinski lokal,,450.0,450000.0,Kapitelj nepremičnine d.o.o.
dolenjska ,6269979,"NOVO MESTO, BRŠLJIN",Poslovni prostor,Gostinski lokal,,450.0,450000.0,"Ažur Trading, d.o.o."
dolenjska ,6358665,"NOVO MESTO, BRŠLJIN",Hiša,Drugo,,815.0,450000.0,Zasebna ponudba
dolenjska ,5464071,"NOVO MESTO, BRŠLJIN ZA POSLOVNO RABO",Posest,Zazidljiva,,1221.0,75.0,Kvadrat nepremičnine d.o.o.
dolenjska ,6369015,"NOVO MESTO, BRŠLJIN, RIALTO CENTER",Poslovni prostor,Večji poslovni kompleks,,200.0,189000.0,Zasebna ponudba
dolenjska ,6298046,"NOVO MESTO, BRŠLJIN, TC HEDERA",Poslovni prostor,Prostor za storitve,,174.0,184000.0,Kvadrat nepremičnine d.o.o.
dolenjska ,6370601,"NOVO MESTO, BUČNA VAS",Hiša,Samostojna,,119.55,269491.0,Kapitelj nepremičnine d.o.o.
dolenjska ,6330806,"NOVO MESTO, BUČNA VAS",Hiša,Samostojna,,147.26,287969.0,Krka nepremičnine d.o.o.
dolenjska ,6330773,"NOVO MESTO, BUČNA VAS",Hiša,Samostojna,,147.26,274336.0,Krka nepremičnine d.o.o.
dolenjska ,6330766,"NOVO MESTO, BUČNA VAS",Hiša,Samostojna,,148.1,296625.0,Krka nepremičnine d.o.o.
